,App ID,AppName,,Reviews,Rating,,,
5716,1047763490,FreeSpeech - Build Language and Learn Grammar,9.99,15,4,4+,Education,1
5717,1047808261,FUNDO［ファンドゥ］- 話題のネタを毎日更新！無料ニュースメディア,0,0,0,17+,Entertainment,1
5718,1047821816,Wild Kratts Baby Buddies,1.99,22,3,4+,Education,1
5719,1047840202,PBS KIDS ScratchJr,0,38,4,4+,Education,1
5720,1047844240,魔女の泉,2.99,0,0,9+,Games,1
5721,1047961826,Rodeo Stampede - Sky Zoo Safari,0,19199,4.5,4+,Games,1
5722,1048018108,艺龙旅行Pro-酒店预订专家,0.99,0,0,17+,Travel,1
5723,1048026594,MaxCurve - Photo editor for pro photography,3.99,375,4.5,4+,Photo & Video,1
5725,1048130311,Shuffle Cats,0,4499,4,4+,Games,1
5726,1048139188,Matt Duchene's Hockey Classic,3.99,63,4.5,12+,Games,1
5727,1048228014,Blaze and the Monster Machines Dinosaur Rescue HD,4.99,21,3,4+,Education,1
5728,1048260999,Blaze and the Monster Machines Dinosaur Rescue,2.99,3,4.5,4+,Education,1
5730,1048277914,Midnight Calling: Anabel - A Mystery Hidden Object Game (Full),6.99,88,4.5,9+,Games,1
5735,1048505998,Earth Defender S - Trillion Battle Game,0,16,4.5,9+,Games,1
5736,1048506340,Billion Hunter - Casual Monster Clicker RPG,0,26,4,9+,Games,1
5738,1048542880,War of Warship:Pacific War,0,526,3,12+,Games,1
5740,1048559057,Rooms of Doom,0,539,4.5,4+,Games,1
5743,1048629983,Adventures of Mana,13.99,134,4.5,9+,Games,1
5745,1048696422,PE Servers - Custom Keyboard for Minecraft Pocket Edition,2.99,77,3,4+,Games,1
5746,1048702554,Battle Bears Overclock FPS Epic Multiplayer Shooting Games,0,709,3.5,12+,Games,1
5748,1048831615,Train Driver Journey 8 - Winter in the Alps,0.99,50,4.5,4+,Games,1
5749,1048838824,Dead Center,0,81,3.5,4+,Games,1
5751,1048849149,ゴールできたら神！！2,0,0,0,4+,Games,1
5754,1048868250,都市异能小说-全本经典有声小说听书阅读神器,0,0,0,12+,Book,1
5755,1048881232,Little Panda's Candy Shop - Lollipop Factory,0,84,4,4+,Education,1
5758,1048896882,Big Bang Racing,0,2758,4.5,9+,Games,1
5759,1048899002,Simple Camera - Fast Minimal Design,0,3,5,4+,Photo & Video,1
5761,1048914472,TOEIC®TEST実力判定『アプトレ』,0.99,0,0,4+,Education,1
5762,1048925081,お前は俺の女だろーが【胸キュン恋愛、リア充ストーリー！？】,0,0,0,9+,Games,1
5763,1049078653,NFL Gridiron from Panini - Card Collecting-Trading,0,257,3.5,12+,Sports,1
5767,1049201894,召喚AKUMA/悪魔合体召喚～育成シミュレーションRPGゲーム,0,0,0,4+,Games,1
5771,1049234587,Sweat: Kayla Itsines' Bikini Body Fitness Workouts,0,3788,3.5,4+,Health & Fitness,1
5772,1049254261,Textastic Code Editor 6,9.99,93,4.5,17+,Productivity,1
5773,1049257954,Maximum Car,0,256,4,9+,Games,1
5775,1049316554,「おつぼね」“あるある”エンターテイメントストーリー：OTUBO（お局）,0,0,0,17+,Entertainment,1
5776,1049316924,Changes - Face Tracker,2.99,90,2.5,4+,Photo & Video,1
5777,1049321283,Univision NOW – Stream TV en Vivo y On Demand,0,329,2,12+,Entertainment,1
5778,1049351079,"Fitness - Gym and Home Workout,my Exercise Journal",2.99,78,5,4+,Health & Fitness,1
5780,1049386519,Tiny Rogue,2.99,296,4,12+,Games,1
5782,1049649831,Puzzle Game for Brain Training!! PITATTO!!,0,0,0,4+,Games,1
5783,1049682098,"TopBuzz: Best Viral Videos, GIFs, TV & News",0,692,4.5,17+,News,1
5789,1050017714,Zootopia Crime Files: Hidden Object,0,853,4.5,4+,Games,1
5792,1050062943,ゴミカレ!!,0,0,0,12+,Games,1
5793,1050162071,Multiplayer Servers for Minecraft PE & PC w Mods,1.99,2718,4.5,4+,Entertainment,1
5794,1050199833,Crossy Maze,0,223,4,4+,Games,1
5795,1050331109,Seattle GameDay Sports Radio – Seahawks and Mariners Edition,1.99,31,5,4+,Sports,1
5796,1050339928,Silk 2 – Interactive Generative Art,2.99,122,4.5,4+,Entertainment,1
5797,1050342815,Forged in Battle: Man at Arms,1.99,44,4.5,12+,Games,1
5798,1050367912,What Dog A Microsoft Garage Project,0,280,3,4+,Entertainment,1
5799,1050402885,Ninja Boy Adventures - Bomberman edition,1.99,28,4.5,4+,Games,1
5801,1050452180,Morning Routine : Daily Habit Tracker,0,40,3,4+,Health & Fitness,1
5802,1050535507,Lanota,1.99,55,5,4+,Games,1
5805,1050563650,ぷちドラシル 〜ゆるドラ外伝〜,0,1,5,4+,Games,1
5809,1050608523,Crazy Maze - Traffic Puzzle,0,21,2,4+,Games,1
5813,1050712293,GoNoodle Kids,0,372,4,4+,Education,1
5814,1050745469,Slots: DoubleUp Free Slot Games - Slot Machines,0,7177,5,12+,Games,1
5815,1050763662,Dead Reckoning: Brassfield Manor - A Mystery Hidden Object Game  (Full),6.99,66,4,9+,Games,1
5816,1050831202,Tap Sports Baseball 2016,0,25834,4.5,12+,Games,1
5819,1050893183,Medal Masters : Call of destiny,0,738,4.5,9+,Games,1
5822,1050973882,Arma Mobile Ops,0,347,4,12+,Games,1
5823,1050988480,Daniel Tiger's Stop & Go Potty,2.99,49,3,4+,Education,1
5825,1051124278,Rival Fire,0,10701,4.5,12+,Games,1
5826,1051141720,InsPad - Instagram for iPad,4.99,64,3.5,4+,Social Networking,1
5830,1051195210,Xyngular Back Office,1.99,0,0,4+,Business,1
5831,1051209606,Unicorn Glitterluck - Rainbow Adventure for kids,1.99,17,4,4+,Education,1
5834,1051326718,A.BIG.T -- A Smart VPN,9.99,17,4,4+,Utilities,1
5835,1051334048,RISK: Global Domination,0,5217,4,9+,Games,1
5836,1051411202,Pictalive for Live Photos - Create from videos,0,0,0,4+,Photo & Video,1
5837,1051434604,Snowboard Party 2,1.99,188,4.5,4+,Games,1
5839,1051573241,12オーディンズ - 王道RPG,0,20,4.5,9+,Games,1
5842,1051638513,Gas Station Car Parking Simulator a Real Road Racing Park Game,0,687,4,4+,Games,1
5843,1051656345,My8to18,0,10,1,4+,Sports,1
5844,1051708566,Le Fooding Restaurant and Stylish Bedrooms Guide,0,6,4.5,4+,Lifestyle,1
5846,1051755724,Steelers Live GameDay Nation Radio - Pittsburgh Football & Sports App Edition,1.99,32,5,4+,Sports,1
5847,1051767749,Live Wallpapers by Themify: Dynamic Animated Theme,0,6083,4,4+,Entertainment,1
5849,1051910636,What's that sound? - Educational game for children,0.99,0,0,4+,Games,1
5850,1051927783,Skylanders Battlecast,0,2250,4.5,9+,Games,1
5852,1052024839,フラッシュワード〜光速瞬間記憶脳トレクイズ〜,0,0,0,12+,Games,1
5853,1052035509,Survival Island 2: Dinosaur Hunter,2.99,17,3.5,12+,Games,1
5857,1052065651,Offroad 4x4 Truck Trials Parking Simulator a Real Car Stunt Driving Racing Sim,0,438,4,4+,Games,1
5858,1052087662,Baby Learns Transportation,0,0,0,4+,Education,1
5859,1052109508,Fiete Math - for 1st grade and preschool,0.99,0,0,4+,Education,1
5860,1052113323,にゃんちゅう,0,0,0,9+,Games,1
5861,1052123679,BARRIER X,0,650,4.5,4+,Games,1
5862,1052223765,SnowCast - See how much snowfall you could get,2.99,253,3.5,4+,Weather,1
5863,1052231801,Twist,0,29548,4,4+,Games,1
5865,1052491589,Pelé: Soccer Legend,0,1310,4.5,4+,Games,1
5866,1052554029,広告ブロッカー（ウェブ画面上の広告をブロックする最強アプリ),0.99,0,0,4+,Utilities,1
5867,1052556488,Dungeons of Chaos UNITY EDITION,3.99,148,5,9+,Games,1
5868,1052582820,Rock The School - Class Clown,0,303,4,4+,Games,1
5870,1052623015,诸神战纪IV:战神崛起,0.99,42,5,12+,Games,1
5871,1052650787,T Air for DVD,24.99,0,0,4+,Utilities,1
5872,1052661250,青藍高校ヒモ部,0,0,0,12+,Games,1
5873,1052682268,DADA Trains,2.99,11,4,4+,Education,1
5874,1052684130,大航海世界（风靡日本航海手游《壮绝大航海》正版授权）,0,2,4.5,4+,Games,1
5876,1052726188,Zyon_RhythmGame,0.99,93,4.5,4+,Games,1
5877,1052729607,Flower Girl - Crazy Wedding Day,0,409,4.5,4+,Games,1
5878,1052730063,Cutie Patootie - Xmas Surprise,0,5,3,4+,Education,1
5879,1052744048,"Baby Full House - Care, Play and Have Fun",0,91,3.5,4+,Games,1
5880,1052744981,Babysitter Madness - Help the Nanny,0,195,3.5,4+,Games,1
5881,1052857551,Redemption Cemetery: The Island of the Lost - A Mystery Hidden Object Adventure (Full),6.99,109,4,9+,Games,1
5883,1052958353,Fix My Truck: 4x4 Offroad Truck Mechanic Simulator,1.99,61,4.5,4+,Games,1
5886,1052982491,激ムズ！和のひとふで書き！online,0,0,0,4+,Games,1
5888,1052994265,Catch Santa Claus in my house for Christmas,0,37,3.5,4+,Lifestyle,1
5890,1052998653,开心扫雷-根本停不下来的创新玩法,0.99,0,0,9+,Games,1
5892,1053012308,Clash Royale,0,266921,4.5,9+,Games,1
5894,1053066296,Hey Duggee: The Tinsel Badge,0,19,4.5,4+,Games,1
5897,1053189283,Dark Romance: The Swan Sonata HD - A Mystery Hidden Object Game (Full),6.99,115,4.5,9+,Games,1
5898,1053254031,Haunted Legends: The Dark Wishes - A Hidden Object Mystery (Full),6.99,65,4,9+,Games,1
5899,1053276040,Metro 2033: Wars,5.99,118,3.5,12+,Games,1
5900,1053285387,PlayStation®Messages,0,1918,2,12+,Social Networking,1
5901,1053294286,Read with Doc: Word Building,2.99,10,4,4+,Education,1
5902,1053294297,Read with Doc: Letters and Sounds,3.99,11,4.5,4+,Education,1
5908,1053388964,Tap the Blocks,0,238,4.5,4+,Games,1
5912,1053524307,Aquarium VR,0,12,2.5,9+,Education,1
5913,1053533457,Color Switch,0,145043,4.5,4+,Games,1
5914,1053562258,Grim Facade: Hidden Sins - A Hidden Object Mystery (Full),6.99,69,4,9+,Games,1
5915,1053605807,SPACE by THIX,2.99,156,3.5,4+,Education,1
5916,1053688442,Combo Quest 2,0,855,4.5,4+,Games,1
5920,1053795896,舰娘收藏2-注册就送辽宁号,0.99,4,2,12+,Games,1
5921,1053800699,Baby Panda's Bath Time,0,0,0,4+,Education,1
5922,1053807892,Tapping Monsters,0,0,0,4+,Games,1
5923,1053808624,Hollywood Rush,0,144,4,4+,Games,1
5924,1053874290,Free VPN HexaTech - Unlimited VPN Proxy for iPhone,0,5934,4.5,4+,Productivity,1
5926,1053946396,"Boston GameDay Radio for Live New England Sports, News, and Music – Patriots and Celtics Edition",1.99,54,5,4+,Sports,1
5927,1054011814,Cloud Music Player - Downloader & Playlist Manager,0,319,3.5,12+,Music,1
5929,1054033219,VIZIO SmartCast™ - Cast & Control Movies & TV Show,0,2288,2.5,12+,Entertainment,1
5930,1054256307,恋愛タップコミュニケーションゲーム 週刊マイメイド,0,0,0,17+,Games,1
5932,1054297141,誰にもバレない！[秘密のアルバム]　無料で写真をロック！,0,0,0,17+,Photo & Video,1
5936,1054355169,Tiny Pirates - Kids' Activity App,2.99,6,4,4+,Education,1
5937,1054355818,WhenToPost: Best Time to Post Photos for Instagram,0,158,3,4+,Social Networking,1
5938,1054501757,Lifeline: Silent Night,1.99,1656,4.5,9+,Games,1
5941,1054651434,鬼吹灯昆仑神宫 - 年兽袭来,0,0,0,12+,Games,1
5944,1054829917,BLUK,1.99,119,4,4+,Games,1
5945,1054867839,スッキリ謎解きゲーム！！,0,0,0,4+,Book,1
5950,1054933075,Poker - Texas Holdem HD Poker,0,0,0,12+,Games,1
5951,1054948424,Complete Anatomy,0,1104,4.5,12+,Medical,1
5952,1055138354,Shadow Blade: Reload,4.99,60,4,12+,Games,1
5953,1055204150,Rudolph the Red-Nosed Reindeer - Read & Play,3.99,16,4.5,4+,Book,1
5955,1055274701,Soda World - Your Soda Inc,0,473,4.5,4+,Games,1
5957,1055281310,Philips Hue,0,1999,1.5,4+,Lifestyle,1
5959,1055302647,Flip Football - Soccer Manager Strategy Card Game,0,31,3.5,4+,Games,1
5960,1055333603,Block Builder for Minecraft,0.99,27,2,4+,Utilities,1
5961,1055359142,SkySafari 5 Plus,14.99,108,5,4+,Reference,1
5962,1055376602,Last Horizon,2.99,450,4,9+,Games,1
5963,1055387127,Pang Adventures,3.99,27,3.5,4+,Games,1
5964,1055397979,Tap My Katamari - Endless Cosmic Clicker,0,2114,4.5,4+,Games,1
5965,1055455919,Looty Dungeon,0,1946,4.5,9+,Games,1
5966,1055486126,Danse Macabre: Deadly Deception - A Mystery Hidden Object Game (Full),6.99,78,4,9+,Games,1
5967,1055502792,NBA LIVE Mobile Basketball,0,40619,4,4+,Games,1
5968,1055538670,Relight - Better Photos,4.99,203,4.5,4+,Photo & Video,1
5969,1055570687,World Spin - Create & Play,0,8,4.5,4+,Games,1
5971,1055571047,There's no tablecloth I can't pull!!,0,1,4,4+,Games,1
5973,1055596969,觉醒吧数码兽-被选召的孩子  超人气动漫  回合制卡牌策略养成,0,0,0,12+,Games,1
5974,1055636344,AUM - Audio Mixer,18.99,79,5,4+,Music,1
5975,1055672607,Merged!,0,17867,4.5,4+,Games,1
5976,1055677337,Firefox Focus: The privacy browser,0,477,4,17+,Utilities,1
5977,1055680013,Mystic R,0.99,0,0,12+,Games,1
5978,1055681261,"parkOmator – for Apple Watch meter expiration timer, notifications & GPS navigator to car location",0.99,1,5,4+,Navigation,1
5979,1055684003,SKYHILL,2.99,37,4,12+,Games,1
5980,1055697824,"Princess Pet Palace: Royal Puppy - Pet Care, Play & Dress Up",0,105,4,4+,Games,1
5982,1055708498,Multiplayer for Minecraft PE (Minecraft Online),0.99,528,3.5,12+,Entertainment,1
5983,1055714800,Santas Watching,0.99,6,3,4+,Lifestyle,1
5984,1055825012,Myths of the World: The Heart of Desolation - A Hidden Object Adventure (Full),6.99,68,4.5,9+,Games,1
5985,1055925081,モンスト全国マルチ掲示板 for モンスターストライク！〜タスカンと運極が作れるアプリ〜,0,0,0,9+,Entertainment,1
5987,1055962232,デビルサバイバー２ 最後の７日間,7.99,0,0,12+,Games,1
5988,1056011241,MATCH ON LINE chat,0,0,0,17+,Social Networking,1
5989,1056042016,兜町アナリストがお伝えする「兜予報」（無料）,0,0,0,17+,Finance,1
5991,1056224570,MadLipz - Make a Voice Over Parody!,0,153,4.5,12+,Entertainment,1
5992,1056364454,Musictrax - Unlimited Music,0,979,3,17+,Entertainment,1
5993,1056489580,棒棒糖-宝宝的世界衣橱,0,8,5,4+,Shopping,1
5999,1056668779,City Run London,0.99,9,4,12+,Games,1
6000,1056672891,Fallen London,0,451,3.5,12+,Games,1
6001,1056681903,djay Pro,19.99,493,4.5,4+,Music,1
6002,1056683884,Love and Hip Hop The Game,0,2908,4,12+,Games,1
6003,1056813463,"Dunkin' Donuts - Get Offers, Coupons & Rewards",0,9068,4,4+,Food & Drink,1
6004,1056893074,20/20 Diet For Your Life,2.99,5,4.5,4+,Health & Fitness,1
6005,1056954483,Watch Games,0.99,67,2.5,4+,Games,1
6006,1056963973,Race Calendar 2016,0,1,1,4+,Sports,1
6007,1056968162,Tube Heroes Racers,1.99,10,4.5,4+,Games,1
6009,1056999701,End Space VR for Cardboard,0.99,66,4.5,9+,Games,1
6010,1057030968,Forecast Bar,0,375,4,4+,Weather,1
6012,1057080594,ママはストーカー,0,0,0,12+,Games,1
6017,1057119275,Übungen für einen starken Rücken – GEO WISSEN GESUNDHEIT,1.99,0,0,4+,Health & Fitness,1
6018,1057124368,LINE RUSH !,0,15,5,9+,Games,1
6020,1057145653,Hugo Troll Race 2.,0,91,4.5,4+,Games,1
6021,1057172667,Loop Taxi,0,522,4.5,4+,Games,1
6022,1057340661,Christmas Sweeper 3,0,2645,4.5,4+,Games,1
6023,1057391061,Sky Hoppers,0,805,4.5,4+,Games,1
6024,1057403847,Hammer Time!,0,839,4,4+,Games,1
6025,1057415516,Soccer Clicker,0,2556,4.5,4+,Games,1
6026,1057415521,Basketball Clicker,0,3130,4.5,4+,Games,1
6027,1057416982,Hockey Clicker,0,813,4.5,4+,Games,1
6028,1057446665,交通银行信用卡买单吧,0,6,4,4+,Finance,1
6029,1057448045,僕の彼女は浮気なんかしない,0,1,5,12+,Games,1
6031,1057510303,Hair Color Changer - Styles Salon & Recolor Booth,0,11828,4.5,4+,Entertainment,1
6034,1057554325,Tracky Train,0,1781,4.5,4+,Games,1
6035,1057556336,Smart Baby Shapes: Learning games for toddler kids,2.99,28,4.5,4+,Games,1
6037,1057633985,Tayasui Blocks,1.99,127,4,4+,Education,1
6039,1057673686,Grim Tales: The Final Suspect - A Hidden Object Mystery (Full),6.99,86,4.5,9+,Games,1
6042,1057818838,プリンセスクローゼット 女性向け恋愛ゲーム！乙女げーむ,0,0,0,17+,Games,1
6043,1057819454,恋愛ゴシップ 女性向け恋愛ゲーム！乙女げーむ,0,0,0,17+,Games,1
6046,1057844059,Zombie Frontier 3 – Top Zombie Shooting Game,0,38159,4.5,17+,Games,1
6048,1057856541,Home Run X 3D - Baseball Batting Game,0,7,3,4+,Games,1
6049,1057870288,Defend the Planet,0,510,4,4+,Games,1
6051,1057889290,Tomb of the Mask,0,8054,4.5,9+,Games,1
6053,1057925633,Toca Blocks,2.99,395,4.5,4+,Education,1
6054,1057961675,MMX Hill Dash — Off-Road Racing,0,11123,4.5,4+,Games,1
6056,1058023292,Surface: Alone in the Mist - A Hidden Object Mystery (Full),6.99,86,4,9+,Games,1
6057,1058036662,Haunted Hotel: Eternity - A Mystery Hidden Object Game (Full),6.99,77,4.5,9+,Games,1
6058,1058156533,飛べないロボはただの... ～無料アクションRPGゲーム～,0,0,0,4+,Games,1
6064,1058287503,酷我音乐HD-无损在线播放,0,1340,5,4+,Entertainment,1
6065,1058289313,零钱夺宝pro-新手99元红包助你1元购,0,0,0,17+,Shopping,1
6067,1058304462,モンスト覇者の塔マルチ掲示板 for モンスターストライク,0,0,0,17+,Games,1
6068,1058355648,Driving Zone,0,298,4,4+,Games,1
6069,1058370552,"Farm Heroes Super Saga: Match, Collect and Grow!",0,16259,4.5,4+,Games,1
6071,1058526204,Transformers: Earth Wars,0,13664,4.5,12+,Games,1
6072,1058528141,War Machines: 3D Multiplayer Tank Shooting Game,0,11325,5,12+,Games,1
6073,1058602106,Peter Panic,0,597,4,9+,Games,1
6074,1058603368,Spinning Rings,0,399,4.5,4+,Games,1
6075,1058709520,Tap Tycoon - Country vs Country,0,11034,4.5,4+,Games,1
6076,1058747457,Chinese Recipes - Asian cuisine,0,32,4,4+,Education,1
6077,1058752053,大挂西游 - 降魔之路官方正版,0,1,5,4+,Games,1
6083,1058786785,Beat Racer,0,422,4.5,4+,Games,1
6084,1058801458,Remixlive - Remix loops with pads,0,288,4.5,4+,Music,1
6086,1058952530,Face Paint Party Salon - Girls Makeup & Kids Games,0,1722,4.5,4+,Games,1
6087,1058959277,UberEATS: Uber for Food Delivery,0,17865,4,4+,Food & Drink,1
6088,1058965051,Secrets of the Dark: Eclipse Mountain Collector's Edition HD (Full),6.99,56,3,9+,Games,1
6091,1059134258,kurashiru [クラシル] - 料理レシピ動画数No.1,0,27,4.5,12+,Food & Drink,1
6093,1059195733,H*nest Meditation,1.99,55,4.5,17+,Entertainment,1
6095,1059213655,"Gifstory - GIF Camera, Editor and Converter of Photo, Live Photo, and Video to GIF",0.99,96,4.5,4+,Photo & Video,1
6096,1059218666,Litchi for DJI Mavic/Phantom/Inspire,22.99,159,3.5,4+,Photo & Video,1
6098,1059271164,ｗｗｗ,0,0,0,4+,Games,1
6100,1059302662,Swiperoo,0,125,3.5,4+,Games,1
6102,1059309490,Helmet Virtual Reality 3D Joke,0,150,2.5,4+,Games,1
6103,1059310516,熱血高校！胴上げ部,0,2,4,4+,Games,1
6106,1059320420,【放置】勇者改名 ～「ふざけた名前つけやがって！」,0,0,0,9+,Games,1
6107,1059325444,Santa Tracker - Where is Santa Claus?,0,29,2.5,4+,Entertainment,1
6108,1059331825,机甲无双－燃即正义 殿堂级战斗手游,0,0,0,12+,Games,1
6109,1059336909,Bus Simulator PRO 2016,2.99,67,2,4+,Games,1
6111,1059401746,Dream Machine : The Game,1.99,75,4,9+,Games,1
6112,1059405547,Best Fiends Forever,0,6872,4.5,4+,Games,1
6113,1059407278,My Town : Daycare,2.99,122,4.5,4+,Entertainment,1
6114,1059442774,GeometriCam - abstract geometric design in real-time,2.99,17,4.5,4+,Photo & Video,1
6115,1059443303,Line Defense,0,106,4.5,4+,Games,1
6116,1059536022,VyStar Mobile Banking for iPad,0,57,1.5,4+,Finance,1
6117,1059554895,The Walls,0,1662,4.5,4+,Games,1
6119,1059593339,Lamper VR: Firefly Rescue,0.99,9,2,9+,Games,1
6120,1059604202,Alliance: Air War - Airplane Flight Simulator Game,0,1225,4.5,12+,Games,1
6121,1059622588,Round Balls,0,2381,4.5,4+,Games,1
6123,1059634715,VyStar Mobile Banking for iPhone,0,434,1.5,4+,Finance,1
6126,1059642837,上司と秘密の2LDK　Love Happening,0,6,4.5,12+,Games,1
6128,1059665257,MLB 9 Innings 17,0,3120,4,4+,Games,1
6131,1059689426,Peppa Pig: Seasons - Autumn and Winter,2.99,17,3,4+,Games,1
6134,1059718989,雨时,0.99,10,4.5,4+,Weather,1
6135,1059797590,Stellar Wanderer,4.99,86,3.5,9+,Games,1
6136,1059827476,Dangerous Games: Illusionist HD - A Magical Hidden Object Mystery (Full),6.99,89,4.5,9+,Games,1
6137,1059879206,Momoka: An Interplanetary Adventure,6.99,24,4.5,9+,Games,1
6138,1059911569,Rusty Lake Hotel,1.99,235,5,12+,Games,1
6145,1060000733,Match 3 Puzzle - Mr.Rockets -,0,0,0,4+,Games,1
6147,1060017016,Beyondium,1.99,66,3.5,4+,Games,1
6148,1060062637,Future War：Reborn- Zombie Survival Tatics TPS,0.99,27,4,12+,Games,1
6149,1060082140,Flick Golf Extreme,0,161,4.5,4+,Games,1
6150,1060085133,Jet Plane Fighter Pilot Flying Simulator Real War Combat Fighting Games,0,127,4,4+,Games,1
6151,1060085514,Peppa Pig: Holiday,2.99,85,2.5,4+,Entertainment,1
6152,1060102144,Peppa Pig: Theme Park,2.99,30,2.5,4+,Entertainment,1
6153,1060103787,Dungeon Monsters RPG,0,1192,4.5,12+,Games,1
6156,1060178390,Adventure To Fate : Quest To The Future JRPG,3.99,175,5,9+,Games,1
6157,1060266198,BuzzFeed Video,0,1492,5,12+,Entertainment,1
6158,1060276201,Flowstate,4.99,70,4,4+,Productivity,1
6159,1060333629,Focus - RAW Manual Camera with Smart Focus Peaking,1.99,46,4,4+,Photo & Video,1
6161,1060386658,PrestoBand Guitar and Piano,6.99,0,0,4+,Music,1
6165,1060433597,BBTAN by 111%,0,7367,4.5,4+,Games,1
6166,1060443742,Forecaster: detailed NOAA forecasts,1.99,15,3,4+,Weather,1
6169,1060599603,Stupid Again,0,366,4.5,9+,Games,1
6171,1060704812,Castle Crush: Epic Strategy Game,0,23148,5,12+,Games,1
6172,1060739646,NinjAwesome,0,1738,4.5,12+,Games,1
6173,1060894301,注文の多いブサ猫軒,0,1,5,4+,Games,1
6175,1060935829,Uncolored Boy,0,0,0,4+,Games,1
